CustomerID,Gender,InvoiceDate,InvoiceNumber,ProductID,Quantity,Price,Total,OrderStatus,Country,TrafficSource,SessionDuration,DeviceCategory,Device,OS,DeliveryRating,ProductRating,Sales,category,Previous_Purchases,Cart_Addition_Count,Discount_Usage
4228,Male,11/22/2022,43266304,17,1,18.86,18.86,Completed,France,Paid Advertisment,2.9,Computer,Desktop,Windows,5,4,18.86,Home,34,5,1
7845,Male,11/23/2022,38851596,41,1,32.33,32.33,Completed,United Kingdom,Organic Search,9.89,Computer,Laptop,Linux,5,4,32.33,Home,2,1,0
5229,Male,11/23/2022,25429275,47,1,64.64,64.64,Completed,South Korea,Organic Search,4.39,Computer,Desktop,Linux,5,5,64.64,Beauty,44,6,0
7012,Male,11/24/2022,40448897,27,3,72.93,218.79,Completed,India,Paid Advertisment,0.84,Computer,Laptop,Windows,4,5,218.79,Electronics,39,1,1
8248,Male,11/25/2022,88509845,22,2,41.48,82.96,Completed,Turkey,Social Media,9.44,Computer,Desktop,Windows,3,4,82.96,Electronics,6,1,0
1218,Male,11/25/2022,27122430,6,2,8.07,16.14,Completed,Canada,Organic Search,4.11,Computer,Laptop,Windows,5,4,16.14,Clothing,26,1,0
5126,Female,11/25/2022,44825057,66,2,56.01,112.02,In Process,China,Paid Advertisment,5.6,Computer,Desktop,Windows,0,0,0.0,Electronics,0,0,1
6663,Male,11/26/2022,35597769,36,3,48.16,144.48,Completed,Japan,Social Media,6.77,Computer,Desktop,Windows,5,4,144.48,Home,26,0,0
2015,Male,11/26/2022,62270119,46,2,9.88,19.76,Returned,Nigeria,Organic Search,4.95,Computer,Laptop,Windows,0,0,0.0,Home,15,6,0
2522,Male,11/26/2022,67977493,81,2,52.96,105.92,Completed,Germany,Organic Search,5.26,Mobile,Smart Phone,Android,5,1,105.92,Home,37,4,1
4592,Male,11/27/2022,88204087,41,2,32.33,64.66,Completed,Japan,Organic Search,7.04,Mobile,Smart Phone,Android,5,4,64.66,Clothing,6,2,1
8128,Female,11/27/2022,73002542,14,2,89.76,179.52,Returned,Taiwan,Organic Search,3.89,Mobile,Smart Phone,Android,0,0,0.0,Home,43,0,1
6030,Female,11/28/2022,19212425,36,1,48.16,48.16,Completed,Indonesia,Organic Search,6.51,Computer,Laptop,Windows,5,3,48.16,Electronics,22,9,1
5123,Male,11/28/2022,48832332,21,1,98.91,98.91,Completed,Belgium,Organic Search,6.77,Computer,Desktop,Windows,2,4,98.91,Beauty,40,5,1
5771,Female,11/28/2022,47899530,89,2,37.61,75.22,Returned,Turkey,Social Media,0.92,Computer,Desktop,Windows,0,0,0.0,Beauty,10,0,0
6090,Male,11/28/2022,84782876,70,2,63.88,127.76,Completed,Mexico,Paid Advertisment,0.25,Computer,Desktop,Windows,3,5,127.76,Sports,41,8,1
5456,Female,11/29/2022,74101605,24,3,99.58,298.74,Completed,United Kingdom,Organic Search,7.56,Computer,Desktop,Windows,5,5,298.74,Electronics,32,1,1
3697,Male,11/29/2022,73099661,73,3,30.57,91.71,Completed,Japan,Paid Advertisment,7.23,Computer,Desktop,Windows,5,4,91.71,Home,49,0,0
7964,Male,11/30/2022,76318383,21,3,98.91,296.73,Completed,United States,Organic Search,4.36,Computer,Desktop,Windows,5,2,296.73,Beauty,35,6,0
5784,Female,11/30/2022,53319656,29,2,1.91,3.82,Completed,Switzerland,Organic Search,6.72,Mobile,Smart Phone,Android,3,3,3.82,Electronics,36,5,0
5803,Male,12/01/2022,13124841,78,3,19.66,58.98,In Process,Australia,Social Media,4.1,Computer,Laptop,Linux,0,0,0.0,Beauty,40,5,0
2525,Female,12/01/2022,75701916,91,1,67.48,67.48,Cancelled,South Korea,Social Media,2.55,Computer,Desktop,Mac,0,0,0.0,Home,16,4,0
5563,Male,12/01/2022,96369130,53,2,7.51,15.02,Cancelled,France,Social Media,1.7,Computer,Desktop,Windows,0,0,0.0,Beauty,34,3,1
2097,Male,12/02/2022,91304012,89,3,37.61,112.83,Cancelled,India,Social Media,0.23,Computer,Laptop,Windows,0,0,0.0,Sports,47,3,0
8569,Male,12/03/2022,51520549,57,2,13.08,26.16,Completed,Italy,Social Media,9.06,Computer,Laptop,Windows,3,5,26.16,Sports,4,2,1
3490,Male,12/04/2022,79772628,16,3,39.33,117.99,Completed,Taiwan,Organic Search,5.99,Mobile,Tablet,Windows,4,4,117.99,Beauty,47,9,0
2742,Male,12/04/2022,16405514,9,1,73.83,73.83,Completed,Japan,Organic Search,6.75,Computer,Laptop,Windows,3,4,73.83,Electronics,31,7,1
7972,Female,12/04/2022,96293067,9,1,73.83,73.83,Completed,Turkey,Paid Advertisment,0.42,Computer,Desktop,Windows,4,3,73.83,Electronics,2,6,0
6509,Male,12/04/2022,75264436,46,3,9.88,29.64,Completed,Iran,Organic Search,4.51,Computer,Desktop,Windows,5,5,29.64,Electronics,46,8,1
8777,Female,12/05/2022,13421797,78,1,19.66,19.66,In Process,Spain,Paid Advertisment,2.23,Mobile,Smart Phone,Android,0,0,0.0,Beauty,34,0,1
8824,Female,12/05/2022,36011508,47,3,64.64,193.92,Completed,United States,Organic Search,7.82,Computer,Laptop,Windows,5,5,193.92,Electronics,13,6,1
6787,Male,12/06/2022,14071345,59,2,79.57,159.14,Completed,Indonesia,Paid Advertisment,0.82,Computer,Laptop,Windows,5,4,159.14,Home,47,9,1
9997,Male,12/07/2022,35106132,32,1,91.37,91.37,Completed,United States,Paid Advertisment,1.1,Mobile,Smart Phone,Android,5,5,91.37,Sports,30,3,1
1880,Male,12/07/2022,30221757,28,1,5.32,5.32,Completed,India,Social Media,0.65,Computer,Desktop,Windows,3,5,5.32,Home,30,6,1
7182,Male,12/08/2022,40752075,99,3,36.83,110.49,Completed,China,Organic Search,0.37,Computer,Laptop,Linux,3,5,110.49,Electronics,16,0,1
8444,Male,12/08/2022,65563357,20,3,81.89,245.67,Cancelled,United States,Social Media,9.65,Computer,Laptop,Windows,0,0,0.0,Home,23,4,1
9386,Male,12/09/2022,66472076,69,1,96.47,96.47,Completed,Philippines,Social Media,4.87,Mobile,Tablet,Windows,2,5,96.47,Electronics,22,2,1
4197,Male,12/09/2022,61351923,85,2,68.31,136.62,In Process,Mexico,Social Media,3.24,Computer,Desktop,Windows,0,0,0.0,Beauty,17,4,1
9028,Male,12/09/2022,52963760,39,3,41.61,124.83,Completed,Japan,Organic Search,9.66,Computer,Laptop,Windows,4,4,124.83,Home,49,3,0
7740,Male,12/10/2022,93725539,35,2,78.78,157.56,Completed,Netherlands,Paid Advertisment,7.89,Mobile,Smart Phone,iOS,4,5,157.56,Beauty,13,1,1
9033,Male,12/10/2022,62809669,95,2,50.48,100.96,In Process,Poland,Organic Search,2.05,Mobile,Tablet,Android,0,0,0.0,Beauty,49,3,1
3907,Male,12/10/2022,35733494,11,1,4.31,4.31,Completed,Australia,Organic Search,9.78,Computer,Desktop,Windows,5,5,4.31,Clothing,14,2,0
4799,Female,12/11/2022,73555109,71,3,57.53,172.59,Completed,Russia,Paid Advertisment,2.86,Computer,Laptop,Windows,5,5,172.59,Electronics,14,0,1
3951,Female,12/11/2022,19736943,26,1,34.43,34.43,Cancelled,Brazil,Organic Search,2.04,Mobile,Tablet,Windows,0,0,0.0,Sports,5,9,1
3526,Male,12/11/2022,18856137,2,2,33.11,66.22,Completed,Australia,Social Media,4.19,Mobile,Smart Phone,Android,5,3,66.22,Electronics,26,7,0
1821,Male,12/12/2022,55576952,51,3,50.59,151.77,Completed,Mexico,Social Media,5.89,Computer,Laptop,Windows,5,5,151.77,Sports,14,4,0
4205,Female,12/12/2022,16518231,35,1,78.78,78.78,Completed,United States,Social Media,3.03,Computer,Laptop,Windows,3,5,78.78,Electronics,49,3,1
2970,Female,12/12/2022,11758801,48,1,31.26,31.26,In Process,Russia,Organic Search,9.69,Computer,Laptop,Windows,0,0,0.0,Beauty,35,9,0
4599,Male,12/13/2022,18944610,78,1,19.66,19.66,Completed,Belgium,Social Media,6.71,Computer,Desktop,Windows,5,4,19.66,Home,7,4,1
3628,Male,12/13/2022,49987051,19,1,13.2,13.2,Completed,Thailand,Social Media,9.43,Computer,Desktop,Linux,5,5,13.2,Home,14,3,1
1332,Female,12/13/2022,46922261,50,2,50.71,101.42,Cancelled,United Kingdom,Paid Advertisment,4.75,Computer,Desktop,Windows,0,0,0.0,Clothing,2,2,1
2236,Female,12/13/2022,77593984,1,1,81.91,81.91,Completed,Canada,Organic Search,4.69,Mobile,Tablet,Windows,4,3,81.91,Sports,46,4,0
1163,Male,12/14/2022,39524753,31,3,43.5,130.5,Returned,Mexico,Organic Search,4.4,Computer,Desktop,Windows,0,0,0.0,Sports,12,3,1
5696,Female,12/15/2022,73331273,21,1,98.91,98.91,In Process,India,Organic Search,4.5,Computer,Desktop,Mac,0,0,0.0,Sports,40,0,1
8188,Female,12/16/2022,39041972,86,1,93.47,93.47,Returned,Spain,Social Media,0.39,Mobile,Smart Phone,Android,0,0,0.0,Beauty,33,2,0
9499,Male,12/16/2022,88223353,3,1,97.19,97.19,Completed,India,Organic Search,1.86,Mobile,Smart Phone,Android,4,4,97.19,Sports,23,9,1
8317,Female,12/17/2022,50448882,82,3,5.82,17.46,Completed,Japan,Organic Search,4.69,Mobile,Smart Phone,Windows,4,5,17.46,Home,39,9,1
1143,Female,12/17/2022,15436977,56,2,87.34,174.68,Completed,Philippines,Social Media,5.28,Mobile,Tablet,Windows,4,5,174.68,Beauty,31,7,1
2708,Female,12/18/2022,37432731,48,2,31.26,62.52,In Process,Turkey,Organic Search,5.58,Computer,Laptop,Windows,0,0,0.0,Electronics,31,6,1
2927,Male,12/18/2022,95611930,30,3,6.08,18.24,Completed,Australia,Organic Search,9.7,Computer,Desktop,Linux,5,4,18.24,Sports,29,1,1
4161,Female,12/18/2022,74962730,25,1,11.29,11.29,Completed,India,Organic Search,8.06,Mobile,Smart Phone,Android,4,5,11.29,Sports,48,0,1
7468,Female,12/19/2022,23825020,85,1,68.31,68.31,Completed,United States,Organic Search,1.2,Mobile,Smart Phone,Android,5,3,68.31,Electronics,12,2,0
6931,Male,12/19/2022,25540918,94,2,17.63,35.26,In Process,Indonesia,Organic Search,8.34,Mobile,Tablet,Android,0,0,0.0,Sports,0,4,1
1356,Male,12/20/2022,78315723,84,3,32.88,98.64,Completed,United Kingdom,Social Media,6.92,Computer,Desktop,Windows,5,2,98.64,Electronics,33,9,1
4688,Male,12/21/2022,97894082,51,3,50.59,151.77,Completed,Japan,Social Media,6.61,Computer,Laptop,Windows,3,5,151.77,Beauty,14,0,0
5659,Female,12/21/2022,26079986,92,2,58.5,117.0,In Process,Taiwan,Social Media,0.21,Computer,Desktop,Windows,0,0,0.0,Home,43,2,1
6205,Male,12/22/2022,44759931,44,3,52.78,158.34,In Process,Germany,Social Media,6.1,Computer,Laptop,Windows,0,0,0.0,Electronics,13,2,1
4446,Male,12/22/2022,49527067,68,2,32.68,65.36,Completed,United States,Organic Search,0.62,Computer,Desktop,Windows,3,4,65.36,Clothing,28,4,0
3940,Female,12/23/2022,42531003,50,1,50.71,50.71,In Process,Argentina,Organic Search,9.67,Mobile,Smart Phone,Windows,0,0,0.0,Electronics,33,2,0
4726,Female,12/24/2022,32742210,49,3,99.72,299.16,In Process,United Kingdom,Social Media,5.91,Computer,Laptop,Windows,0,0,0.0,Sports,17,8,0
3830,Male,12/24/2022,55095132,33,2,28.56,57.12,In Process,Germany,Paid Advertisment,10.0,Mobile,Smart Phone,Android,0,0,0.0,Beauty,6,0,0
9290,Male,12/25/2022,64974893,66,3,56.01,168.03,Returned,United States,Social Media,7.67,Computer,Laptop,Windows,0,0,0.0,Beauty,28,3,0
7422,Male,12/26/2022,11238389,66,3,56.01,168.03,Returned,Mexico,Paid Advertisment,4.39,Computer,Laptop,Linux,0,0,0.0,Electronics,30,9,0
9145,Male,12/26/2022,80334038,29,1,1.91,1.91,Completed,Turkey,Social Media,7.11,Computer,Desktop,Windows,4,5,1.91,Home,24,9,0
4535,Male,12/27/2022,58492893,20,2,81.89,163.78,Completed,United Kingdom,Social Media,8.34,Computer,Desktop,Windows,4,5,163.78,Clothing,37,3,1
8086,Female,12/27/2022,34471356,14,3,89.76,269.28,Completed,Italy,Paid Advertisment,9.4,Mobile,Tablet,iOS,5,5,269.28,Beauty,13,0,1
8230,Male,12/28/2022,60428251,92,3,58.5,175.5,Completed,India,Organic Search,2.42,Mobile,Tablet,Windows,5,5,175.5,Sports,7,1,1
6102,Male,12/28/2022,81145908,6,2,8.07,16.14,Cancelled,United States,Organic Search,8.98,Mobile,Smart Phone,Android,0,0,0.0,Sports,26,0,0
6085,Male,12/29/2022,48520470,74,1,33.51,33.51,Completed,Brazil,Paid Advertisment,5.06,Computer,Desktop,Windows,4,4,33.51,Home,1,5,1
1522,Male,12/29/2022,40812543,16,1,39.33,39.33,Completed,Canada,Social Media,1.05,Computer,Laptop,Windows,2,5,39.33,Beauty,16,2,0
2271,Female,12/30/2022,96860779,75,1,32.34,32.34,In Process,China,Organic Search,7.56,Mobile,Tablet,Android,0,0,0.0,Electronics,36,6,1
8798,Female,12/30/2022,32453379,36,3,48.16,144.48,In Process,Russia,Social Media,5.26,Computer,Desktop,Mac,0,0,0.0,Sports,13,4,1
4326,Male,12/31/2022,98365868,8,1,67.18,67.18,Completed,South Korea,Organic Search,4.87,Mobile,Tablet,Windows,2,3,67.18,Home,24,8,1
7408,Male,12/31/2022,65110231,9,2,73.83,147.66,Completed,Netherlands,Organic Search,4.23,Computer,Desktop,Windows,5,5,147.66,Beauty,29,6,1
6790,Female,1/01/2023,83166557,97,3,56.74,170.22,In Process,China,Organic Search,5.56,Computer,Desktop,Windows,0,0,0.0,Beauty,28,3,0
1495,Male,1/02/2023,27366388,68,1,32.68,32.68,In Process,South Korea,Organic Search,1.27,Computer,Desktop,Windows,0,0,0.0,Beauty,19,4,0
6135,Male,1/03/2023,65515987,87,3,50.56,151.68,Completed,Spain,Social Media,4.06,Computer,Laptop,Windows,2,5,151.68,Beauty,20,4,1
9695,Female,1/03/2023,79120145,81,2,52.96,105.92,In Process,Italy,Organic Search,8.07,Mobile,Tablet,Windows,0,0,0.0,Beauty,21,4,0
1284,Female,1/04/2023,45524273,26,2,34.43,68.86,Cancelled,United Kingdom,Paid Advertisment,9.76,Mobile,Tablet,iOS,0,0,0.0,Sports,34,9,0
8086,Female,1/04/2023,99537886,47,3,64.64,193.92,Returned,Germany,Social Media,1.26,Mobile,Smart Phone,Android,0,0,0.0,Home,36,8,1
3221,Male,1/04/2023,43671980,71,1,57.53,57.53,Completed,Canada,Social Media,0.48,Computer,Laptop,Linux,5,4,57.53,Beauty,15,9,0
6390,Male,1/05/2023,26811591,83,1,1.22,1.22,Cancelled,Egypt,Paid Advertisment,0.58,Computer,Laptop,Windows,0,0,0.0,Clothing,49,2,0
8227,Male,1/06/2023,34901839,29,2,1.91,3.82,Completed,France,Paid Advertisment,3.47,Computer,Desktop,Windows,5,5,3.82,Clothing,48,5,0
7427,Male,1/06/2023,16620966,46,3,9.88,29.64,In Process,Spain,Organic Search,5.11,Mobile,Tablet,Windows,0,0,0.0,Home,42,7,0
3488,Male,1/07/2023,95176833,86,3,93.47,280.41,Completed,Brazil,Paid Advertisment,3.98,Computer,Laptop,Windows,4,2,280.41,Electronics,16,8,1
4114,Male,1/07/2023,43480402,40,3,89.85,269.55,Completed,China,Organic Search,4.36,Computer,Laptop,Linux,5,3,269.55,Electronics,15,6,1
4433,Male,1/08/2023,58404403,76,1,76.67,76.67,Completed,Indonesia,Paid Advertisment,2.64,Computer,Desktop,Windows,5,5,76.67,Electronics,1,2,0
2763,Male,1/08/2023,93352019,55,1,73.53,73.53,Completed,Taiwan,Organic Search,7.26,Computer,Desktop,Windows,5,4,73.53,Clothing,3,0,1
4593,Female,1/08/2023,71297829,19,2,13.2,26.4,Completed,Germany,Social Media,8.71,Computer,Desktop,Windows,1,5,26.4,Electronics,20,3,1
7043,Female,1/09/2023,79446211,44,1,52.78,52.78,Completed,Japan,Social Media,5.65,Computer,Desktop,Windows,5,5,52.78,Sports,38,5,1
5092,Male,1/10/2023,27159473,83,1,1.22,1.22,Completed,South Korea,Social Media,6.93,Computer,Laptop,Windows,5,4,1.22,Beauty,33,2,0
7175,Male,1/10/2023,69995511,56,1,87.34,87.34,Cancelled,South Korea,Paid Advertisment,7.88,Mobile,Tablet,Android,0,0,0.0,Clothing,29,0,0
8410,Male,1/10/2023,59001160,66,2,56.01,112.02,In Process,Canada,Organic Search,7.14,Computer,Laptop,Linux,0,0,0.0,Home,5,5,1
1184,Male,1/10/2023,93556967,82,3,5.82,17.46,Completed,Saudi Arabia,Social Media,4.07,Computer,Desktop,Mac,1,5,17.46,Home,16,0,1
1645,Female,1/10/2023,66680866,64,3,35.23,105.69,Cancelled,Australia,Organic Search,6.74,Computer,Desktop,Linux,0,0,0.0,Beauty,38,8,0
7251,Female,1/11/2023,96643539,40,1,89.85,89.85,Returned,Germany,Social Media,4.16,Computer,Desktop,Windows,0,0,0.0,Clothing,24,0,1
7661,Male,1/12/2023,21602142,60,1,91.28,91.28,In Process,Poland,Organic Search,5.57,Computer,Desktop,Windows,0,0,0.0,Electronics,4,5,0
9700,Male,1/12/2023,50944223,92,1,58.5,58.5,Completed,China,Organic Search,3.82,Computer,Desktop,Windows,4,4,58.5,Electronics,4,0,1
8025,Female,1/12/2023,34179861,53,1,7.51,7.51,Completed,Canada,Organic Search,0.6,Mobile,Tablet,Android,4,2,7.51,Sports,19,6,0
4528,Male,1/13/2023,72344561,89,1,37.61,37.61,Completed,Germany,Organic Search,5.62,Computer,Laptop,Windows,5,5,37.61,Sports,15,2,0
7821,Male,1/13/2023,85547990,33,1,28.56,28.56,Completed,Indonesia,Organic Search,9.01,Computer,Laptop,Windows,5,3,28.56,Electronics,40,5,0
7433,Male,1/13/2023,64120737,24,2,99.58,199.16,Completed,United Kingdom,Paid Advertisment,9.9,Computer,Laptop,Windows,5,5,199.16,Home,36,6,0
8266,Female,1/14/2023,69876330,66,3,56.01,168.03,In Process,Japan,Social Media,5.85,Mobile,Tablet,Android,0,0,0.0,Home,39,0,1
7707,Male,1/15/2023,34581117,75,2,32.34,64.68,In Process,United Kingdom,Organic Search,9.32,Computer,Desktop,Windows,0,0,0.0,Sports,8,0,0
3044,Male,1/15/2023,47276812,90,2,21.51,43.02,Completed,Poland,Social Media,4.99,Computer,Laptop,Linux,4,4,43.02,Beauty,4,4,1
7768,Male,1/16/2023,98344383,84,1,32.88,32.88,In Process,Netherlands,Social Media,5.94,Computer,Laptop,Windows,0,0,0.0,Electronics,41,5,0
9139,Male,1/17/2023,13391466,20,3,81.89,245.67,Completed,United States,Organic Search,2.94,Computer,Laptop,Linux,5,4,245.67,Sports,1,8,0
5678,Male,1/17/2023,76223635,100,1,98.59,98.59,In Process,South Korea,Organic Search,5.25,Computer,Laptop,Windows,0,0,0.0,Sports,8,0,1
7445,Male,1/17/2023,72151616,73,2,30.57,61.14,In Process,Spain,Organic Search,1.17,Mobile,Tablet,Windows,0,0,0.0,Electronics,42,3,1
4010,Female,1/18/2023,32048585,38,3,26.03,78.09,Completed,France,Organic Search,4.87,Mobile,Tablet,Android,5,3,78.09,Electronics,35,9,1
4796,Male,1/18/2023,81803585,59,1,79.57,79.57,Completed,Egypt,Organic Search,9.66,Computer,Laptop,Windows,3,5,79.57,Home,21,7,0
5818,Female,1/18/2023,39104466,26,3,34.43,103.29,Completed,Germany,Organic Search,1.52,Computer,Desktop,Windows,5,5,103.29,Beauty,21,9,0
2455,Male,1/19/2023,13351668,6,1,8.07,8.07,In Process,Russia,Organic Search,5.1,Computer,Desktop,Windows,0,0,0.0,Beauty,21,8,1
4900,Male,1/20/2023,64543583,23,3,95.72,287.16,Completed,France,Organic Search,0.28,Mobile,Smart Phone,Android,2,4,287.16,Electronics,33,2,0
6554,Male,1/20/2023,97758094,20,2,81.89,163.78,In Process,Germany,Paid Advertisment,8.22,Computer,Desktop,Windows,0,0,0.0,Clothing,28,1,1
2190,Female,1/21/2023,55304822,77,2,20.4,40.8,Completed,United States,Social Media,9.17,Mobile,Smart Phone,Android,5,5,40.8,Sports,37,3,0
8426,Male,1/22/2023,51606548,65,3,38.95,116.85,Cancelled,India,Social Media,3.1,Computer,Laptop,Windows,0,0,0.0,Sports,45,1,0
1381,Female,1/23/2023,89933208,46,2,9.88,19.76,Completed,Spain,Organic Search,1.49,Mobile,Tablet,Windows,5,3,19.76,Electronics,32,0,0
6266,Male,1/23/2023,91167128,64,2,35.23,70.46,Cancelled,Russia,Organic Search,8.93,Computer,Desktop,Windows,0,0,0.0,Clothing,17,2,1
6636,Male,1/24/2023,54056838,22,3,41.48,124.44,Completed,Japan,Organic Search,6.32,Mobile,Smart Phone,Android,5,5,124.44,Home,6,6,0
9946,Male,1/24/2023,71758164,7,2,59.68,119.36,Completed,United Kingdom,Paid Advertisment,8.82,Computer,Desktop,Windows,5,5,119.36,Electronics,0,0,1
3821,Male,1/25/2023,93212555,91,1,67.48,67.48,Completed,Germany,Social Media,7.28,Computer,Laptop,Windows,1,4,67.48,Electronics,32,1,1
4756,Male,1/26/2023,95140098,89,1,37.61,37.61,Completed,United States,Organic Search,2.03,Computer,Laptop,Windows,4,3,37.61,Sports,0,0,0
6459,Female,1/26/2023,90198226,73,1,30.57,30.57,Completed,Philippines,Social Media,5.3,Computer,Laptop,Windows,5,5,30.57,Electronics,23,7,1
1914,Male,1/27/2023,95646116,5,2,11.97,23.94,Completed,United Kingdom,Social Media,5.85,Computer,Desktop,Windows,4,5,23.94,Electronics,3,4,1
5476,Female,1/28/2023,48820778,96,1,36.96,36.96,Completed,China,Organic Search,1.08,Computer,Desktop,Linux,2,4,36.96,Electronics,3,7,0
5032,Male,1/29/2023,18806652,7,1,59.68,59.68,Completed,Egypt,Organic Search,5.31,Mobile,Tablet,Windows,2,4,59.68,Sports,17,2,1
4950,Male,1/30/2023,37198639,36,3,48.16,144.48,In Process,Spain,Social Media,4.77,Computer,Laptop,Windows,0,0,0.0,Home,26,6,1
9167,Male,1/31/2023,49032001,78,1,19.66,19.66,Completed,Switzerland,Social Media,0.18,Computer,Desktop,Mac,4,4,19.66,Home,42,7,0
9640,Female,1/31/2023,62665947,25,3,11.29,33.87,Completed,India,Organic Search,5.96,Computer,Laptop,Windows,4,4,33.87,Electronics,31,5,0
3431,Male,2/01/2023,39804011,38,2,26.03,52.06,Completed,Brazil,Social Media,1.24,Computer,Laptop,Windows,5,5,52.06,Sports,32,6,0
2618,Male,2/02/2023,48255476,19,2,13.2,26.4,Completed,United States,Organic Search,1.03,Computer,Laptop,Windows,5,5,26.4,Home,27,1,1
3416,Male,2/02/2023,39922160,5,2,11.97,23.94,In Process,China,Social Media,8.36,Computer,Laptop,Windows,0,0,0.0,Home,41,7,1
5165,Male,2/02/2023,21385852,16,1,39.33,39.33,Returned,Mexico,Organic Search,6.62,Computer,Desktop,Windows,0,0,0.0,Home,40,4,0
8594,Male,2/03/2023,71948518,70,1,63.88,63.88,Completed,France,Organic Search,8.23,Computer,Desktop,Windows,4,5,63.88,Sports,35,6,1
1791,Female,2/03/2023,59286003,97,3,56.74,170.22,In Process,Germany,Organic Search,7.73,Mobile,Smart Phone,Windows,0,0,0.0,Sports,5,0,0
1766,Male,2/04/2023,57853371,6,2,8.07,16.14,In Process,Canada,Organic Search,6.3,Mobile,Tablet,Android,0,0,0.0,Electronics,15,4,0
1733,Male,2/05/2023,70501582,58,3,74.55,223.65,Completed,Netherlands,Social Media,7.4,Computer,Desktop,Windows,3,5,223.65,Beauty,33,0,0
1388,Female,2/05/2023,14320020,53,3,7.51,22.53,Completed,Brazil,Organic Search,9.85,Mobile,Smart Phone,Windows,5,5,22.53,Home,22,7,1
9781,Male,2/06/2023,30575678,70,1,63.88,63.88,Cancelled,Canada,Social Media,6.46,Computer,Desktop,Mac,0,0,0.0,Beauty,49,3,1
6047,Female,2/06/2023,30514547,79,1,33.28,33.28,Completed,Vietnam,Organic Search,1.54,Computer,Desktop,Windows,5,5,33.28,Sports,41,3,0
5487,Male,2/06/2023,31252972,50,1,50.71,50.71,Completed,Australia,Organic Search,0.02,Mobile,Smart Phone,Android,5,4,50.71,Sports,23,1,0
1168,Male,2/07/2023,20379604,85,3,68.31,204.93,Completed,South Korea,Paid Advertisment,5.75,Computer,Laptop,Windows,3,4,204.93,Sports,48,4,1
2960,Male,2/08/2023,42660282,59,3,79.57,238.71,Completed,Brazil,Paid Advertisment,6.12,Mobile,Smart Phone,Android,4,3,238.71,Beauty,12,0,0
3250,Male,2/08/2023,27575870,26,2,34.43,68.86,Completed,Australia,Organic Search,0.74,Mobile,Smart Phone,Android,5,5,68.86,Sports,17,8,1
8715,Male,2/08/2023,50028856,35,3,78.78,236.34,Completed,Australia,Social Media,6.42,Computer,Desktop,Windows,4,5,236.34,Electronics,12,4,0
4470,Male,2/09/2023,29429078,59,3,79.57,238.71,Returned,United Kingdom,Paid Advertisment,8.56,Mobile,Smart Phone,Windows,0,0,0.0,Sports,48,5,0
1972,Male,2/09/2023,28198247,19,2,13.2,26.4,Completed,Spain,Social Media,2.01,Computer,Desktop,Windows,4,5,26.4,Clothing,36,1,1
9799,Male,2/10/2023,64528673,90,3,21.51,64.53,Completed,Nigeria,Social Media,4.77,Computer,Desktop,Mac,5,3,64.53,Beauty,42,9,1
6640,Female,2/10/2023,53222540,51,2,50.59,101.18,Completed,United Kingdom,Social Media,0.57,Mobile,Smart Phone,Android,5,4,101.18,Clothing,38,9,1
8571,Male,2/10/2023,24703945,39,1,41.61,41.61,Completed,Saudi Arabia,Organic Search,2.44,Computer,Desktop,Windows,5,5,41.61,Sports,41,0,1
9969,Female,2/11/2023,87693057,83,3,1.22,3.66,Completed,Japan,Organic Search,9.48,Computer,Laptop,Windows,5,3,3.66,Electronics,16,3,1
6781,Male,2/12/2023,67432325,84,1,32.88,32.88,Cancelled,Japan,Organic Search,0.55,Computer,Laptop,Windows,0,0,0.0,Home,14,6,0
9120,Male,2/12/2023,38746627,32,1,91.37,91.37,In Process,India,Organic Search,5.09,Computer,Laptop,Windows,0,0,0.0,Sports,17,5,0
2871,Female,2/13/2023,12510965,100,2,98.59,197.18,Completed,Netherlands,Paid Advertisment,6.01,Computer,Laptop,Linux,5,3,197.18,Electronics,22,9,1
5843,Male,2/13/2023,76313350,1,2,81.91,163.82,Completed,United States,Social Media,2.07,Computer,Desktop,Windows,3,5,163.82,Beauty,29,0,1
8539,Female,2/13/2023,93403142,98,2,85.04,170.08,Completed,Netherlands,Social Media,1.52,Mobile,Smart Phone,Android,5,5,170.08,Clothing,33,0,0
4809,Female,2/14/2023,76798584,30,2,6.08,12.16,Completed,Mexico,Organic Search,0.09,Computer,Laptop,Windows,3,2,12.16,Clothing,3,7,0
7437,Male,2/14/2023,21225809,64,1,35.23,35.23,Completed,Australia,Paid Advertisment,4.64,Computer,Desktop,Windows,3,5,35.23,Clothing,2,3,1
3268,Male,2/15/2023,87556056,61,3,70.34,211.02,Completed,Mexico,Organic Search,8.54,Mobile,Tablet,Android,5,4,211.02,Beauty,6,4,1
1370,Female,2/15/2023,41759797,10,3,19.34,58.02,Completed,Russia,Organic Search,7.37,Computer,Desktop,Windows,5,5,58.02,Electronics,17,6,0
6268,Female,2/16/2023,68776829,96,3,36.96,110.88,Cancelled,Mexico,Paid Advertisment,9.09,Mobile,Smart Phone,Windows,0,0,0.0,Beauty,41,7,1
3792,Female,2/16/2023,16708534,56,2,87.34,174.68,In Process,Egypt,Social Media,2.52,Computer,Desktop,Windows,0,0,0.0,Clothing,6,9,0
3046,Female,2/16/2023,57043457,43,3,30.66,91.98,In Process,Brazil,Organic Search,6.7,Computer,Desktop,Linux,0,0,0.0,Sports,39,6,0
